พ.ศ.|NCMN|4
ทั่ว|RPRE|3
ราชอาณาจักร|NCMN|1
2558|NCMN|1
-|NCMN|1
เพศ|NCMN|1
ภาค|NCMN|1
2555|NCMN|1
2550|NCMN|1
ที่|PREL|1
ไตรมาส|NCMN|1
